dataset_id,case_id,is_id,size_class,severity,replicate_id,replicate_key_used,replicate_fallback_reason,method_a,method_b,coverage,n_A,n_B
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V1,V2,0.25,5,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V1,V3,0.23809523809523808,5,21
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V1,V4,0.0,5,126
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V2,V1,0.2,4,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V2,V2,0.0,4,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V2,V3,0.0,4,21
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V2,V4,0.0,4,126
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V3,V1,0.4,21,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V3,V2,0.25,21,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V3,V3,0.0,21,21
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V3,V4,0.0,21,126
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V4,V1,0.4,126,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V4,V2,0.25,126,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V4,V3,0.6666666666666666,126,21
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,101,seed_global,,V4,V4,0.0,126,126
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V1,V1,0.0,6,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V1,V2,0.25,6,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V1,V3,0.0,6,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V1,V4,0.0,6,142
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V2,V1,0.0,4,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V2,V2,0.0,4,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V2,V3,0.0,4,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V2,V4,0.0,4,142
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V3,V1,0.3333333333333333,24,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V3,V2,0.5,24,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V3,V3,0.0,24,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V3,V4,0.0,24,142
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V4,V1,0.3333333333333333,142,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V4,V2,0.5,142,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V4,V3,0.9583333333333334,142,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,202,seed_global,,V4,V4,0.0,142,142
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V1,V1,0.0,6,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V1,V2,0.25,6,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V1,V3,0.0,6,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V1,V4,0.0,6,161
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V2,V1,0.3333333333333333,4,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V2,V2,0.0,4,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V2,V3,0.0,4,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V2,V4,0.0,4,161
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V3,V1,0.3333333333333333,24,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V3,V2,0.5,24,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V3,V3,0.0,24,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V3,V4,0.0,24,161
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V4,V1,0.3333333333333333,161,6
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V4,V2,0.5,161,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V4,V3,0.75,161,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-mittel,medium,mittel,303,seed_global,,V4,V4,0.0,161,161
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V1,V2,0.3333333333333333,4,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V1,V3,0.0,4,28
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V1,V4,0.0,4,189
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V2,V1,0.5,3,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V2,V3,0.0,3,28
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V2,V4,0.0,3,189
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V3,V1,0.25,28,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V3,V2,0.3333333333333333,28,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V3,V3,0.0,28,28
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V3,V4,0.0,28,189
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V4,V1,0.0,189,4
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V4,V2,0.0,189,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V4,V3,0.7857142857142857,189,28
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,101,seed_global,,V4,V4,0.0,189,189
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V1,V1,0.0,5,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V1,V2,0.0,5,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V1,V3,0.0,5,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V1,V4,0.0,5,118
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V2,V1,0.2,3,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V2,V3,0.0,3,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V2,V4,0.0,3,118
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V3,V1,0.2,24,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V3,V2,0.3333333333333333,24,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V3,V3,0.0,24,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V3,V4,0.01694915254237288,24,118
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V4,V1,0.2,118,5
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V4,V2,0.3333333333333333,118,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V4,V3,0.7916666666666666,118,24
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,202,seed_global,,V4,V4,0.0,118,118
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V1,V1,0.0,3,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V1,V2,0.6666666666666666,3,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V1,V3,0.0,3,26
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V1,V4,0.0,3,171
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V2,V1,0.0,3,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V2,V2,0.0,3,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V2,V3,0.0,3,26
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V2,V4,0.0,3,171
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V3,V1,0.3333333333333333,26,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V3,V2,0.3333333333333333,26,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V3,V3,0.0,26,26
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V3,V4,0.0,26,171
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V4,V1,0.0,171,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V4,V2,0.0,171,3
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V4,V3,0.7692307692307693,171,26
praxisnah_v1,sc-medium__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-medium__av-tight__dp-weekend_high__sev-schwer,medium,schwer,303,seed_global,,V4,V4,0.0,171,171
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V1,V2,0.5,4,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V1,V3,0.391304347826087,4,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V1,V4,0.0,4,123
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V2,V1,0.0,2,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V2,V2,0.0,2,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V2,V3,0.0,2,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V2,V4,0.0,2,123
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V3,V1,0.0,23,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V3,V2,0.0,23,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V3,V3,0.0,23,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V3,V4,0.0,23,123
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V4,V1,0.0,123,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V4,V2,0.0,123,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V4,V3,0.8260869565217391,123,23
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,101,seed_global,,V4,V4,0.0,123,123
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V1,V1,0.0,4,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V1,V2,0.0,4,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V1,V3,0.2916666666666667,4,24
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V1,V4,0.0,4,151
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V2,V1,0.0,2,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V2,V2,0.0,2,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V2,V3,0.0,2,24
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V2,V4,0.0,2,151
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V3,V1,0.0,24,4
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V3,V2,0.0,24,2
praxisnah_v1,sc-small__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-small__av-loose__dp-weekday_high__sev-leicht,small,leicht,202,seed_global,,V3,V3,0.0,24,24
